"X","Y"
130.917,-12.417
130.9,-12.717
137.95,-17
131.05,-12.542
131.117,-12.583
130.867,-12.383
132.883,-12.483
142.833333,-11.65
145.563056,-16.784167
145.2,-15.433333
144.95,-15.783333
130.833333,-12.45
144.8,-14.7
153.0674524,-26.4318741
145.1841788,-15.4819391
130.7,-12.45
146.679722,-19.148889
153.083333,-27.366667
152.55,-25.316667
144.754444,-16.189167
141.883333,-12.683333
139.25,-18.65
146.8175043,-19.2485857
145.316667,-15.7
150.633333,-23.216667
152.7007846,-25.2652124
153,-27.283333
152.716667,-25.25
130.833333,-12.45
151.115,-23.754167
150.416667,-23.383333
152.833333,-25.3
153.133333,-26.8
131.25,-12.633333
148.413889,-21.743333
145.15,-15.416667
145.533333,-19.683333
151.9,-26.033333
150.533333,-23.366667
142.61599,-11.92659
153.033333,-27.416667
146.8175043,-19.2485857
146.816667,-19.25
152.666667,-26.183333
142.95,-13.083333
145.3441797,-16.6069335
131.25,-12.633333
153.033333,-27.65
153.066667,-27.55
152.983333,-26.683333
153.116667,-27.2
152.666667,-26.183333
145.473611,-18.3075
144.816667,-15.266667
150.65,-22.85
143.116667,-13.066667
143.316667,-13.7
152.683333,-26.383333
153,-26.75
142.95,-13.083333
152.816667,-27.6
142.833333,-11.65
148.674167,-22.668889
152.983333,-27.55
152,-24.983333
150.983333,-23.65
153.033333,-27.716667
153.033333,-27.65
148.516667,-22.8
148.583333,-20.4
150.133333,-22.916667
145.183333,-15.533333
152,-25.266667
150.466667,-23.183333
145.118889,-15.429722
152.95,-26.85
148.583333,-20.4
142.416667,-13.716667
148.416667,-23.083333
153,-26.216667
151.107778,-23.7425
139.75,-17.95
137.783889,-17.21
153,-26.216667
140.5,-20.7
144.808333,-18.141667
131.25,-12.633333
153.083333,-25.983333
130.7,-12.45
145.118889,-15.429722
145.41,-16.885
145.118889,-15.429722
152.95,-26.85
130.833333,-12.45
145.316667,-17.366667
145.1008463,-15.2819402
153.016667,-27.583333
145.2341774,-15.1152748
153.033333,-27.716667
142.95,-13.083333
147.261111,-20.136389
153.033333,-27.566667
130.1742,-16.8186
130.9053,-11.5089
145.63,-16.82
141.1594,-17.5306
125.8014,-14.8025
142.8689,-8.7911
143.53,-14.12
130.1742,-16.8186
142.8689,-8.7911
145.55,-17.22
140.2339,-20.1353
130.9,-12.37
139.35,-16.6
142.8689,-8.7911
139.35,-16.6
139.35,-16.6
142.8689,-8.7911
130.83,-12.45
126.0906,-16.575
139.35,-16.6
141.1594,-17.5306
131.05,-12.45
130.9486,-11.9086
139.35,-16.6
130.9053,-11.5089
136.88,-12.25
139.25,-18.63
130.83,-12.45
126.18,-16.3
139.35,-16.6
130.9,-12.37
131.17,-11.58
146.82,-19.27
123.1164,-17.6672
146.82,-19.27
126.18,-16.3
142.8689,-8.7911
126.3669,-15.8539
136.88,-12.25
131.83,-13.82
146.82,-19.27
136.47,-13.98
130.83,-12.45
126.3611,-16.5161
140.0306,-19.0508
131.15,-13.42
130.9486,-11.9086
132.37,-13.25
139.35,-16.6
123.616667,-17.3
125.333333,-15.783333
122.85,-16.566667
127.65,-18.216667
126.496944,-14.794722
123.616667,-17.3
125.466667,-16.716667
123.933333,-18.033333
128.7,-15.65
125.366667,-16.616667
127.85,-15.183333
128.333333,-16.25
123.616667,-16.183333
122.85,-16.566667
125.733333,-14.733333
122.55,-17.2
126.233333,-17.183333
125.833333,-14.55
123.25,-17.516667
123.933333,-18.033333
126.3,-15
126.633333,-14.3
128.75,-15.833333
123.616667,-16.183333
125.8,-14.65
122.466667,-17.483333
128.733333,-15.783333
122.05,-17.8
122.45,-17.5
125.733333,-14.683333
123.716667,-16.633333
125.783333,-16.9
123.616667,-16.183333
125.816667,-14.916667
123.868611,-17.374722
122.916667,-16.466667
128.733333,-16.116667
126.716667,-14.133333
128.717222,-15.788333
123.616667,-17.3
126.633333,-14.3
125.833333,-14.866667
123.833333,-16.683333
122.616667,-17.966667
122.707222,-17.076667
126.633333,-14.3
123.616667,-16.183333
124.583333,-17.083333
126.142778,-13.965278
128.116667,-15.483333
127.85,-15.183333
130.833333,-12.45
130.833333,-12.45
125.804167,-14.633333
122.833333,-16.75
125.166667,-17.133333
126.633333,-14.3
125.833333,-14.7
128.116667,-15.483333
125.583333,-15.316667
136.482598,-14.152938
131.18099,-13.80439
130.68855,-11.69171
130.88642,-11.78753
130.989464,-12.505187
130.949827,-11.36322
132.186988,-14.181855
132.36032,-11.3779
132.25351,-14.12731
132.19974,-11.19686
136.566533,-14.211402
131.05034,-12.46498
136.509533,-14.17686
130.988596,-12.709822
136.82965,-12.37075
132.413407,-12.70059
136.666517,-13.750308
132.19974,-11.19686
136.462468,-14.118514
130.878969,-12.364707
136.468596,-14.153196
136.518007,-14.195879
132.21282,-11.21467
135.08942,-15.30597
131.086213,-12.713591
130.328216,-11.64107
131.666935,-15.41139
136.536558,-14.212654
136.566533,-14.211402
131.181755,-13.796083
130.88274,-12.40369
136.48521,-14.169066
131.89469,-11.27286
136.566049,-14.211098
136.462468,-14.118514
130.116059,-11.763377
130.33927,-11.67273
136.5361,-14.212061
136.660442,-13.743135
130.907395,-12.435191
136.463259,-14.119133
130.136069,-11.80361
131.604543,-12.888588
136.468596,-14.153196
136.34641,-14.207961
132.329805,-12.5448
136.53366,-13.86535
132.271212,-14.46858
136.56811,-14.203582
133.686223,-12.395935
136.5361,-14.212061
136.6813,-13.92377
136.48521,-14.169066
126.6295,-14.2277
137.5572,-16.4449
136.527771,-14.197073
136.655955,-13.744329
130.820493,-11.821757
136.568631,-14.203986
136.23032,-13.73892
136.486272,-14.13379
130.897747,-12.344773
136.547199,-14.233719
132.061212,-14.068582
132.643503,-12.911698
136.569063,-14.20345
130.949827,-11.36322
130.340928,-11.638405
136.464947,-14.209081
130.837426,-12.420752
132.398118,-12.664781
132.371205,-13.148584
132.134528,-11.131922
132.398118,-12.664781
132.3806,-11.22901
130.982988,-12.650205
136.566049,-14.211098
136.467976,-14.134601
132.435286,-12.672479
131.72187,-12.64398
132.22668,-11.22851
130.81728,-13.11947
132.81556,-11.48759
130.837426,-12.420752
130.90786,-12.41346
134.400592,-14.106144
133.73177,-16.14594
131.146212,-12.590591
134.03886,-12.61637
136.578948,-14.236674
130.89731,-12.374757
132.890735,-12.888615
131.24328,-12.57038
130.839624,-12.458439
130.89433,-12.41555
132.25351,-14.12731
133.30408,-12.79451
130.44041,-16.04968
135.36669,-12.096
136.557854,-14.203695
130.85399,-13.49578
131.303238,-13.934912
136.54311,-13.87748
130.879936,-12.390614
136.54,-14.07
136.568569,-14.20301
133.20071,-15.51529
136.66763,-13.723754
133.30307,-12.79512
132.398118,-12.664781
130.339613,-11.648249
136.552996,-14.234431
136.565589,-14.211598
136.498371,-14.150978
130.99521,-14.05008
136.49134,-14.121753
136.547518,-14.234322
132.38091,-13.6221
132.38048,-13.62241
132.3399,-14.06778
130.893114,-12.384485
136.578389,-14.236226
130.871389,-12.388622
132.36032,-11.3779
131.89477,-11.29084
134.731191,-14.678567
132.435286,-12.672479
130.494368,-11.505683
132.401669,-14.518895
132.42725,-11.41134
130.32044,-11.636226
134.321205,-16.518564
136.569063,-14.20345
132.94389,-12.321
136.537121,-14.212298
130.890126,-12.39208
136.451074,-13.866124
130.2322,-11.464
136.569063,-14.20345
130.33481,-11.38896
130.97403,-12.43495
130.83692,-12.41777
137.684505,-17.181873
130.963102,-13.26475
130.89731,-12.374757
130.893114,-12.384485
133.4615,-16.30086
136.49134,-14.121753
130.8262,-12.83142
131.992375,-15.69738
130.855214,-12.379593
131.820278,-13.638611
131.18889,-12.33377
136.631167,-13.818561
136.479289,-14.107293
132.30579,-14.03234
130.336541,-11.636157
131.002724,-13.542142
133.3042,-12.79495
136.659614,-13.757617
130.887368,-12.371719
132.378502,-12.550485
130.891339,-12.390673
133.6795,-12.1477
136.449551,-13.977849
131.992044,-15.69656
130.85897,-12.40247
136.469632,-14.155287
130.893114,-12.384485
130.868,-12.402667
136.43919,-14.152181
130.50461,-11.47574
130.890126,-12.39208
130.887368,-12.371719
133.424711,-13.132339
132.22659,-11.23747
130.890126,-12.39208
136.478897,-14.106753
132.63205,-12.90324
136.568631,-14.203986
130.339613,-11.648249
130.84736,-12.385704
131.162601,-12.382841
130.949827,-11.36322
131.704316,-15.411229
130.84317,-12.446283
130.1812,-11.4303
136.305183,-16.067554
130.541646,-11.528508
136.663418,-13.774838
136.501107,-14.109689
130.78239,-11.447176
130.90646,-12.40628
136.655474,-13.758726
131.18985,-14.07459
130.84736,-12.385704
136.568631,-14.203986
132.41121,-14.31858
130.8342,-11.8141
133.471217,-17.068568
132.770771,-13.034975
135.230169,-14.528003
131.668065,-15.411513
130.866,-12.39842
132.084555,-16.415248
136.55731,-14.204168
132.75119,-14.50378
132.351401,-12.610902
130.915942,-12.401652
132.451209,-14.17247
134.101729,-12.530831
130.90786,-12.41346
130.8725,-11.8115
130.890126,-12.39208
130.948234,-12.561109
136.565123,-14.251499
132.36234,-11.3648
132.2429,-15.27578
133.678637,-12.612426
130.54109,-11.52891
136.54311,-13.87748
130.890126,-12.39208
136.50824,-14.09105
132.828612,-12.654626
130.9323,-12.4077
130.325405,-11.628905
129.8716,-14.2603
136.465339,-14.135969
130.36851,-15.48999
130.82598,-12.41112
132.351802,-12.468886
134.01327,-12.53959
132.36032,-11.3779
130.88274,-12.40369
136.569405,-14.224842
131.06252,-12.46695
132.413407,-12.70059
132.103399,-14.511272
130.68855,-11.69171
130.88274,-12.40369
133.30357,-12.7957
136.478897,-14.106753
132.30786,-13.57852
136.468596,-14.153196
136.643274,-13.73373
133.13637,-14.88395
131.68737,-12.71978
130.948234,-12.561109
136.548867,-14.224163
136.463259,-14.119133
132.8375,-12.6589
132.241051,-14.440044
130.893114,-12.384485
132.201163,-11.223698
132.909353,-12.891095
130.192584,-11.738663
131.703667,-15.41118
132.31861,-12.621
131.086213,-12.713591
131.20719,-12.3385
137.57253,-16.45023
130.90646,-12.40628
136.4535,-13.940285
130.858613,-12.382825
132.34278,-12.621
132.38091,-13.6221
136.491485,-14.10992
130.89433,-12.41555
131.902415,-15.4108
133.2134,-15.81587
129.455622,-14.356788
130.858613,-12.382825
133.955567,-12.167917
136.662335,-13.732812
130.902423,-12.393793
131.825498,-13.758719
132.25351,-14.12731
132.23081,-17.21897
130.918641,-12.536384
132.909353,-12.891095
130.336541,-11.636157
136.478155,-14.121185
131.308864,-13.944301
130.315882,-11.643491
136.670715,-13.76858
136.544379,-14.200528
130.831214,-12.448593
137.61983,-16.43538
130.883209,-12.384201
130.983537,-12.480611
131.851667,-13.616667
132.373043,-14.504815
130.336541,-11.636157
133.678637,-12.612426
130.854088,-12.382802
131.07059,-13.34998
132.351401,-12.610902
133.22121,-15.568573
130.543121,-11.523293
130.336541,-11.636157
129.544779,-15.488199
131.181753,-13.79612
130.857,-12.375959
136.485782,-14.106856
131.89469,-11.27286
136.499101,-14.166838
132.13198,-12.860504
131.758202,-11.311592
131.89836,-11.27199
136.100052,-16.397375
131.916905,-15.741717
130.857,-12.376
136.536558,-14.212654
130.913908,-12.518341
132.25643,-14.12804
130.890126,-12.39208
136.485815,-14.125187
129.410713,-14.371567
130.54109,-11.52891
132.67361,-13.12
133.30357,-12.7957
130.902423,-12.393793
130.33542,-11.38879
133.4451,-16.64476
136.557341,-14.203201
133.051195,-12.318583
132.250827,-14.416272
135.230169,-14.528003
132.70194,-12.56
130.878969,-12.364707
130.963967,-11.401618
132.36032,-11.3779
134.751177,-11.948577
130.88274,-12.40369
133.68089,-12.612187
130.911748,-14.211678
134.178208,-14.188505
136.479038,-14.101419
130.721218,-13.078591
132.95556,-12.406
131.706035,-15.411274
132.189743,-14.179217
130.33044,-11.50719
130.971667,-12.487287
133.25121,-15.665242
136.544379,-14.200528
130.1316,-15.1364
133.543266,-12.756145
132.251212,-14.448581
133.467882,-16.29857
130.54523,-11.52932
130.953344,-12.947405
132.50118,-13.51858
136.336056,-14.213804
131.146212,-12.581924
134.25228,-14.73997
130.65031,-12.42942
130.87361,-13.82249
129.70119,-14.893579
131.091213,-12.627591
131.281211,-12.56859
130.323265,-11.632341
130.915942,-12.401652
134.33858,-14.64837
131.89978,-11.24114
130.708391,-11.544176
129.476184,-14.383244
130.879936,-12.390614
130.717889,-13.181921
136.536558,-14.212654
130.66449,-13.14078
136.57085,-14.09333
130.89731,-12.374757
130.494825,-11.505572
136.66792,-13.773779
131.079223,-12.542114
134.178208,-14.188505
136.647103,-13.728203
136.53357,-13.86659
136.663059,-13.843849
132.401057,-14.509917
130.20731,-15.88638
130.136242,-11.783707
129.900447,-15.48206
130.344882,-11.657277
135.0012,-16.74856
130.16883,-16.75688
130.802829,-11.817556
131.08508,-12.56518
136.56811,-14.203582
130.902423,-12.393793
133.68089,-12.612187
131.164545,-12.583591
133.678637,-12.612426
131.241212,-12.60359
136.485351,-14.111817
130.344882,-11.657277
136.536558,-14.212654
131.23209,-13.81779
130.192584,-11.738663
132.63205,-12.90324
130.3354,-11.38929
132.56021,-11.3833
130.983537,-12.480611
136.486907,-14.109442
133.086825,-13.358441
132.24503,-11.24653
130.867,-12.36964
132.63205,-12.90324
130.89731,-12.374757
130.825851,-12.456553
130.902423,-12.393793
130.873165,-12.38108
130.888962,-12.400295
130.55071,-11.487
130.30229,-11.62123
131.301211,-12.54859
130.046248,-17.316589
130.87155,-11.8181
132.451209,-14.17247
130.89731,-12.374757
131.631209,-12.698588
132.353208,-14.450153
130.84736,-12.385704
130.83841,-12.459847
136.532323,-13.811748
133.467882,-16.29857
134.37399,-14.80707
130.873165,-12.38108
136.486291,-14.130803
136.446238,-14.173824
136.50413,-14.191926
131.09733,-12.60871
131.604543,-12.888588
136.555115,-14.107647
136.478403,-14.144127
133.678637,-12.612426
132.36234,-11.3648
136.462831,-14.127506
136.53374,-13.86571
131.954065,-15.706116
137.69953,-17.201375
132.25351,-14.12731
130.84736,-12.385704
136.50497,-14.191487
130.85669,-13.49298
130.972733,-13.012937
136.643274,-13.73373
130.824637,-12.457961
137.415035,-16.720939
131.825498,-13.758719
132.25351,-14.12731
130.890126,-12.39208
136.467976,-14.134601
130.890126,-12.39208
136.643274,-13.73373
132.767837,-14.481003
130.902423,-12.393793
130.846,-12.3788
131.1484,-11.6828
136.537121,-14.212298
132.435286,-12.672479
136.465339,-14.135969
130.848574,-12.384297
130.891339,-12.390673
130.819341,-12.41215
136.450082,-14.18529
133.917714,-12.628217
131.991238,-15.701208
135.426248,-15.577922
130.988596,-12.709822
130.890126,-12.39208
136.53366,-13.86535
131.825498,-13.758719
130.54523,-11.52932
130.902423,-12.393793
130.98396,-12.59478
131.297678,-13.951627
130.860724,-12.392798
131.916905,-15.741717
130.933002,-12.428311
129.544779,-15.488199
132.31861,-12.621
132.392985,-14.519176
130.878214,-12.385593
132.099896,-14.525153
130.444048,-11.492755
130.315882,-11.643491
136.54,-14.07
131.975987,-14.141148
130.881214,-12.448592
130.890126,-12.39208
132.25013,-11.29662
132.70194,-12.56
130.89731,-12.374757
132.101208,-13.415254
136.530763,-13.843358
132.482484,-14.337768
131.909624,-14.216201
130.878969,-12.364707
132.25351,-14.12731
136.662335,-13.732812
132.435286,-12.672479
130.947605,-11.369149
135.004473,-14.386968
129.544779,-15.488199
136.465339,-14.135969
132.702519,-13.035887
130.54109,-11.52891
132.154573,-14.473834
130.903636,-12.392385
133.423998,-13.132778
136.486272,-14.13379
136.533722,-14.237349
130.858613,-12.382825
136.56811,-14.203582
130.844384,-12.444876
130.99461,-12.71402
136.547199,-14.233719
130.33481,-11.38896
130.871389,-12.388622
131.413587,-13.537366
130.84736,-12.385704
130.89731,-12.374757
130.925467,-12.526393
136.559911,-14.21319
132.42,-14.503333
132.189743,-14.179217
130.83368,-13.05438
132.751208,-14.518578
136.492137,-14.168653
130.86535,-12.40513
132.36076,-11.37805
130.873165,-12.38108
130.494645,-11.506061
134.424901,-14.720638
130.942277,-11.377342
130.871389,-12.388622
130.834408,-12.449335
132.36234,-11.3648
133.467887,-17.065238
130.860724,-12.392798
130.893114,-12.384485
130.360063,-11.667607
130.947432,-11.359689
131.092665,-12.433808
132.702519,-13.035887
130.871389,-12.388622
134.637907,-17.643212
130.142097,-15.318999
130.843,-12.3794
130.950321,-11.382846
136.560036,-14.212529
136.651055,-13.758773
130.890126,-12.39208
136.53279,-13.86603
136.536558,-14.212654
133.48935,-16.61225
131.082214,-12.726591
130.850852,-12.378767
131.302041,-12.56248
130.315882,-11.643491
130.890126,-12.39208
136.560036,-14.212529
129.446477,-14.356245
136.646225,-13.723369
130.891214,-12.392593
129.41857,-14.36491
131.705129,-15.411148
136.560036,-14.212529
130.902423,-12.393793
136.467976,-14.134601
130.27418,-11.6415
136.655955,-13.744329
130.845,-12.382
134.102024,-12.531129
136.496472,-14.220745
132.482484,-14.337768
136.655474,-13.758726
133.674647,-12.664942
130.883184,-14.034627
136.664117,-13.742036
130.1347,-13.11378
129.700566,-14.892948
134.03886,-12.61637
136.498017,-14.16689
130.890126,-12.39208
133.894037,-12.738043
136.544761,-14.195274
131.019931,-12.492416
131.976734,-15.699556
136.557854,-14.203695
130.602392,-11.567176
131.134546,-13.365259
130.1377,-15.1374
130.82178,-12.41168
132.36244,-11.27356
130.868469,-12.36854
135.059845,-14.036427
130.98689,-12.60157
130.953798,-11.370839
135.059845,-14.036427
136.478689,-14.107595
130.82178,-12.41168
130.802818,-11.80798
130.89731,-12.374757
133.82607,-17.21586
132.25622,-14.12687
132.435286,-12.672479
131.801201,-11.298592
136.663259,-13.810666
136.486357,-14.108931
136.467976,-14.134601
130.923213,-12.402592
136.465339,-14.135969
130.90646,-12.40628
130.915942,-12.401652
136.510515,-14.176781
130.344882,-11.657277
136.560036,-14.212529
130.868469,-12.36854
132.3399,-14.06778
130.88274,-12.40369
130.893114,-12.384485
136.411115,-14.190069
130.89731,-12.374757
130.344882,-11.657277
133.467887,-17.065238
130.868,-12.402667
132.6131,-12.6339
136.462198,-14.2008
136.465339,-14.135969
130.971667,-12.487287
131.019931,-12.492416
130.802829,-11.817556
133.30307,-12.79512
130.494645,-11.506061
136.48521,-14.169066
132.22225,-11.21029
130.953798,-11.370839
132.41788,-14.31525
136.557854,-14.203695
132.30786,-13.57852
132.392755,-14.51869
131.167722,-13.780885
136.527771,-14.197073
131.85038,-13.6024
136.646225,-13.723369
130.44041,-16.08668
136.649912,-13.741057
136.467976,-14.134601
130.963388,-11.392271
136.664117,-13.742036
136.467976,-14.134601
131.082214,-12.726591
136.662335,-13.732812
131.78887,-12.72838
130.970849,-12.505586
131.082214,-12.726591
136.559911,-14.21319
130.949827,-11.36322
132.351401,-12.610902
130.350104,-11.649231
136.465339,-14.135969
130.3354,-11.38929
132.770771,-13.034975
131.082214,-12.726591
130.834241,-12.438075
130.886155,-12.373127
136.662335,-13.732812
136.646726,-13.746119
133.14889,-14.93807
136.465339,-14.135969
131.095211,-12.437107
132.19959,-13.71598
132.42,-14.503333
131.27039,-12.56701
136.496283,-14.220177
132.834515,-12.614803
136.66792,-13.773779
130.9411,-12.4411
136.486272,-14.13379
130.866,-12.39842
131.90378,-11.28634
130.902423,-12.393793
131.89946,-11.25486
133.136829,-14.883996
136.53374,-13.86571
136.662335,-13.732812
132.43147,-12.7073
136.664117,-13.742036
130.959512,-11.413406
130.902423,-12.393793
130.74479,-13.21328
136.504844,-14.192057
130.890126,-12.39208
136.467754,-14.103364
136.560036,-14.212529
132.372444,-12.622862
133.637728,-12.769782
130.251,-11.4911
136.661734,-13.765764
134.101729,-12.530831
136.52742,-14.13203
136.468704,-14.130888
132.241051,-14.440044
132.334541,-14.41525
131.05034,-12.46498
136.484671,-14.168762
133.680409,-12.612422
136.670715,-13.76858
130.136069,-11.80361
130.890126,-12.39208
132.890735,-12.888615
132.25622,-14.12687
136.658998,-13.720482
132.36234,-11.3648
132.813766,-12.680703
130.921214,-12.498592
132.39731,-14.521998
130.959512,-11.413406
132.55377,-14.37209
131.664964,-15.410951
131.988038,-15.696623
130.85345,-12.422613
136.504844,-14.192057
136.43919,-14.152181
130.55033,-11.4893
130.43151,-16.09888
132.400868,-14.496362
132.33171,-12.61338
130.99521,-14.05008
130.113694,-11.759119
130.314425,-11.637496
130.133988,-11.789578
132.6761,-12.6328
130.933213,-12.411592
132.400543,-14.520121
136.70318,-16.163552
130.99751,-12.67512
130.55071,-11.487
130.350104,-11.649231
131.90378,-11.28634
130.983537,-12.480611
132.187271,-14.175494
132.134528,-11.131922
131.01435,-12.997785
136.480781,-14.094253
136.564796,-14.218889
130.819952,-12.411711
132.007247,-12.806627
136.687159,-12.190568
130.707211,-11.545596
132.240474,-14.440203
130.873204,-12.355959
130.974075,-12.433183
136.658998,-13.720482
130.85345,-12.422613
136.484073,-14.119475
136.484285,-14.169325
136.80317,-13.86875
132.448991,-14.563579
130.893114,-12.384485
136.662335,-13.732812
132.113013,-14.436438
130.99602,-11.70818
133.3042,-12.79495
129.544779,-15.488199
130.84317,-12.446283
131.4405,-14.45008
136.48569,-14.17114
132.331296,-14.450709
130.92271,-12.423106
136.559911,-14.21319
132.3149,-13.57669
130.902423,-12.393793
130.918641,-12.536384
136.462831,-14.127506
130.95891,-12.53977
130.902423,-12.393793
130.894328,-12.383078
136.66792,-13.773779
130.90786,-12.41346
136.485782,-14.106856
136.479135,-14.183693
130.859826,-12.381418
136.538748,-14.243309
134.178208,-14.188505
136.560036,-14.212529
130.890126,-12.39208
136.487048,-14.143278
131.90897,-11.23681
132.751208,-14.515248
130.541339,-11.529305
132.31189,-13.59144
130.8996,-11.7771
130.821071,-12.40638
136.66792,-13.773779
130.871214,-12.448592
131.384539,-12.36526
130.831214,-12.448593
131.002722,-13.542179
130.35109,-11.41304
130.879936,-12.390614
136.55731,-14.204168
133.674849,-12.665238
131.146212,-12.578591
130.92271,-12.423106
130.55033,-11.4893
130.494436,-11.50646
136.504844,-14.192057
130.879936,-12.390614
136.465703,-14.136365
136.405432,-14.186505
130.78199,-13.41158
130.360063,-11.667607
136.666517,-13.750308
130.33044,-11.50719
136.468704,-14.130888
132.034543,-14.198582
136.53357,-13.86659
130.953798,-11.370839
130.824637,-12.457961
136.55731,-14.204168
130.84317,-12.446283
130.89433,-12.41555
130.95585,-11.395533
132.331008,-12.543386
130.878969,-12.364707
136.569063,-14.20345
136.556816,-14.203692
136.650791,-13.726937
132.31116,-13.59162
136.578757,-14.235799
130.84736,-12.385704
131.146212,-12.578591
131.001212,-12.181923
132.10118,-13.41859
130.9859,-12.6945
136.536558,-14.212654
130.971667,-12.487287
136.465928,-14.208931
131.90881,-11.25024
130.33542,-11.38879
130.921757,-12.522353
132.242773,-14.394872
130.949827,-11.36322
130.878969,-12.364707
132.213138,-11.295531
136.537121,-14.212298
136.474075,-14.14376
130.902423,-12.393793
132.38048,-13.62241
130.902423,-12.393793
130.851214,-12.383593
131.825498,-13.758719
130.906311,-12.548674
133.31155,-12.79065
130.344882,-11.657277
134.458692,-14.723342
131.12679,-13.34908
130.92271,-12.423106
130.8259,-11.6313
130.888962,-12.400295
131.09746,-12.44791
132.084555,-16.415248
131.991418,-15.699623
132.431402,-12.709272
131.825498,-13.758719
130.315882,-11.643491
136.559911,-14.21319
132.6016,-11.45575
132.770314,-13.034846
130.89731,-12.374757
136.658998,-13.720482
130.88274,-12.40369
132.30375,-11.22947
130.311908,-11.640989
134.0851,-12.63748
130.344882,-11.657277
130.890126,-12.39208
131.08339,-12.95929
136.541704,-14.225556
130.78121,-11.448596
130.84736,-12.385704
130.909213,-12.397592
130.915942,-12.401652
136.74585,-12.206119
132.7897,-12.3286
133.42471,-13.132339
132.242773,-14.394872
132.25722,-14.98455
136.498567,-14.167401
132.36032,-11.3779
129.41857,-14.36491
132.342349,-14.522797
136.579352,-14.236138
132.28804,-11.36959
132.057232,-14.533897
136.462468,-14.118514
131.082214,-12.726591
132.501205,-13.515252
132.351401,-12.610902
130.134206,-11.769492
136.48521,-14.169066
132.239072,-13.480797
130.83841,-12.459847
130.959512,-11.413406
136.54133,-14.224971
130.890126,-12.39208
136.467219,-14.107315
130.949827,-11.36322
130.88274,-12.40369
130.902423,-12.393793
132.613542,-12.633972
136.465703,-14.136365
136.568631,-14.203986
130.83692,-12.41777
136.565589,-14.211598
132.001213,-14.115253
130.9925,-11.7128
134.424901,-14.720638
132.27365,-13.58461
130.86535,-12.40513
131.27145,-12.56717
136.492223,-14.122164
136.557854,-14.203695
132.87122,-15.18551
131.079223,-12.542114
130.887344,-12.43233
131.10158,-12.54788
132.36076,-11.37805
136.468596,-14.153196
130.50743,-16.70118
131.89469,-11.27286
130.983537,-12.480611
131.164545,-12.583591
137.034506,-16.19855
136.500311,-14.109838
130.3013,-11.6136
132.889627,-12.888811
136.552908,-14.246074
130.84736,-12.385704
136.482598,-14.152938
130.978614,-12.499736
136.405432,-14.186505
136.470727,-14.181485
129.544779,-15.488199
130.335761,-11.646179
136.66792,-13.773779
134.400592,-14.106144
137.699175,-17.201543
134.921177,-12.118576
131.8225,-13.6344
130.315882,-11.643491
130.981101,-12.491664
132.36032,-11.3779
132.184823,-14.180303
130.912284,-12.547683
130.27418,-11.6415
136.536558,-14.212654
136.503604,-13.971724
135.084519,-14.948564
130.2285,-11.4651
136.732736,-13.893632
132.36032,-11.3779
136.467976,-14.134601
136.540821,-14.225082
136.565589,-14.211598
130.878969,-12.364707
133.118023,-13.344721
136.658182,-13.75288
136.48629,-14.152964
136.56811,-14.203582
133.73869,-14.82547
132.31129,-13.59099
130.90646,-12.40628
136.658998,-13.720482
130.868469,-12.36854
136.557854,-14.203695
130.75339,-13.14168
136.56811,-14.203582
136.53279,-13.86603
131.10021,-15.58338
137.461177,-17.108545
132.32339,-12.55014
136.66792,-13.773779
136.821166,-13.86856
129.41857,-14.36491
129.544779,-15.488199
136.460321,-14.150797
130.884423,-12.382794
132.42121,-14.31858
136.782828,-12.176898
136.56811,-14.203582
136.446238,-14.173824
130.771221,-13.69859
130.85897,-12.40247
133.680409,-12.612422
131.241212,-12.60359
130.979827,-12.498328
136.504844,-14.192057
136.552407,-14.233739
130.890126,-12.39208
130.321834,-11.625667
136.48391,-14.120019
136.565123,-14.251499
132.331008,-12.543386
132.55052,-15.11438
132.451209,-14.17247
131.831213,-13.828584
130.890126,-12.39208
130.8632,-14.0619
130.315882,-11.643491
130.948234,-12.561109
132.331008,-12.543386
136.556816,-14.203692
134.178208,-14.188505
136.467976,-14.134601
131.0123,-11.5326
130.30928,-15.341013
130.90786,-12.41346
130.84736,-12.385704
130.348701,-11.64356
136.555115,-14.107647
131.97525,-15.06607
129.437408,-14.360677
134.490321,-17.412557
130.336541,-11.636157
130.311908,-11.640989
130.985692,-12.459247
130.968203,-11.399702
131.89946,-11.25486
130.340928,-11.638405
130.914213,-12.411592
131.082214,-12.726591
132.373646,-12.621447
130.311908,-11.640989
136.559911,-14.21319
136.568631,-14.203986
136.50497,-14.191487
130.871389,-12.388622
131.14694,-13.38748
130.84736,-12.385704
130.963388,-11.392271
132.751208,-14.515248
132.25722,-14.98455
136.560036,-14.212529
130.58283,-11.57384
131.49641,-16.32028
131.785103,-15.411755
130.911748,-14.211678
136.467976,-14.134601
136.496804,-14.224811
130.349462,-11.660609
134.506924,-17.449987
130.84736,-12.385704
136.492223,-14.122164
130.30229,-11.62123
130.943398,-11.361401
136.478897,-14.106753
133.63794,-12.769378
132.770771,-13.034975
131.923189,-15.928264
130.72059,-13.11248
130.83526,-11.804679
130.878969,-12.364707
133.679656,-12.612371
131.082214,-12.726591
130.65031,-12.42942
130.963388,-11.392271
136.465703,-14.136365
136.474075,-14.14376
130.315882,-11.643491
136.790158,-12.213568
136.467754,-14.103364
136.42747,-14.01095
132.25643,-14.12804
132.770771,-13.034975
